id,date_listed,community,zone,lat,lon,property_category,property_type,bedrooms,area_sqft,area_m2,view,furnishing,chiller_included,parking_spaces,metro_station,metro_line,metro_distance_min,to_burj_khalifa_km,contract_type,n_cheques,annual_rent_usd,rent_per_sqft_usd,rent_per_m2_usd
R009204,2025-08-20,Sobha Hartland,MBR City,25.1843,55.30586,apartment,2BR,2,1080,100.3,community,fully_furnished,True,1,World Trade Centre,Red,57,3.48,yearly,12,43200,40,431
R009205,2024-07-18,Jumeirah Bay Island,Jumeirah,25.21136,55.25573,apartment,3BR,3,1167,108.5,marina,fully_furnished,False,2,Business Bay,Red,32,2.45,short_term,2,116800,100,1077
R009206,2021-11-15,The Valley,Dubai-Al Ain Road,24.96934,55.48317,villa,5BR_villa,5,5537,514.4,marina,semi_furnished,False,2,Dubai Investment Park,Red,390,32.92,yearly,2,99200,17,193
R009207,2023-08-01,Al Furjan,Al Furjan,25.03098,55.14969,apartment,3BR,3,1757,163.2,city,unfurnished,False,1,Al Furjan,Red,0,22.35,short_term,4,36400,20,223
R009208,2024-07-07,Al Nahda,Al Nahda,25.29129,55.37552,apartment,1BR,1,1024,95.1,community,fully_furnished,False,1,Stadium (G),Green,1,14.59,yearly,2,24300,23,255
R009209,2026-02-11,Sobha Hartland,MBR City,25.19454,55.30931,apartment,2BR,2,1159,107.7,community,semi_furnished,False,1,Dubai Healthcare City,Green,66,3.53,short_term,2,44800,38,416
R009210,2024-07-30,Motor City,Motor City,25.05543,55.22317,apartment,2BR,2,1024,95.1,pool,semi_furnished,False,1,Al Qusais,Green,359,16.59,yearly,2,28900,28,304
R009211,2026-04-27,Al Barsha South,Al Barsha,25.08272,55.20228,apartment,2BR,2,1352,125.6,park,fully_furnished,True,1,Jumeirah Golf Estates,Red,89,14.65,yearly,4,33900,25,270
R009212,2023-08-26,Azizi Riviera,MBR City,25.17134,55.31395,apartment,studio,0,300,27.9,city,unfurnished,True,1,Salah Al Din,Red,145,4.91,yearly,2,8400,28,301
R009213,2021-07-14,Arabian Ranches 3,Arabian Ranches,25.05319,55.2862,villa,6BR_villa,6,6283,583.7,golf_course,semi_furnished,True,4,Danube,Red,201,16.06,yearly,12,262200,41,449
R009214,2021-10-04,Palm Jumeirah,Palm Jumeirah,25.12313,55.13357,villa,3BR_villa,3,2925,271.8,city,unfurnished,False,3,Discovery Gardens,Red,93,16.39,yearly,1,158200,54,582
R009215,2021-04-04,DIFC,DIFC,25.21696,55.27378,apartment,2BR,2,832,77.3,city,unfurnished,False,1,Burj Khalifa/Dubai Mall,Red,20,2.2,yearly,4,33700,40,435
R009216,2024-03-23,Majan,Dubailand,25.06545,55.30259,apartment,2BR,2,1127,104.7,community,fully_furnished,False,1,World Trade Centre,Red,204,14.92,yearly,2,22300,19,213
R009217,2026-02-03,Arabian Ranches 3,Arabian Ranches,25.06667,55.26846,villa,3BR_villa,3,3462,321.7,sea,fully_furnished,False,4,Burj Khalifa/Dubai Mall,Red,197,14.53,yearly,4,260000,75,808
R009218,2024-09-05,Dubai Production City,IMPZ,25.03713,55.24418,apartment,4BR_penthouse,4,3337,310.0,park,semi_furnished,True,1,First Abu Dhabi Bank,Red,151,18.06,yearly,1,43400,13,140
R009219,2021-05-15,Business Bay,Business Bay,25.20327,55.24879,apartment,studio,0,534,49.6,community,fully_furnished,True,2,Burj Khalifa/Dubai Mall,Red,22,2.66,yearly,12,13700,25,276
R009220,2024-09-17,The Springs,Emirates Living,25.04716,55.18276,villa,5BR_villa,5,3712,344.9,community,semi_furnished,False,2,Al Furjan,Red,51,19.06,yearly,4,162600,43,472
R009221,2025-09-10,World Islands,World Islands,25.2121,55.15573,villa,3BR_villa,3,2351,218.4,community,semi_furnished,True,3,Jebel Ali,Red,296,12.05,yearly,4,141200,60,646
R009222,2021-06-13,Sobha Hartland,MBR City,25.18183,55.29227,apartment,1BR,1,674,62.6,city,fully_furnished,True,1,Business Bay,Red,47,2.48,yearly,2,16700,24,266
R009223,2024-03-11,Liwan,Dubailand,25.05399,55.33951,apartment,4BR_penthouse,4,3878,360.3,community,semi_furnished,True,2,Al Nahda,Red,312,17.22,yearly,2,73800,19,205
R009224,2025-06-01,Damac Hills 2,Damac Hills,24.95347,55.28812,villa,4BR_villa,4,3339,310.2,sea,unfurnished,False,2,Dubai Investment Park,Red,152,27.14,yearly,2,63500,19,205
R009225,2025-07-18,Mudon,Dubailand,25.05153,55.24383,villa,4BR_villa,4,3697,343.4,community,unfurnished,True,4,Mashreq Bank,Red,122,16.49,yearly,4,93600,25,272
R009226,2024-06-13,Motor City,Motor City,25.04208,55.2636,apartment,4BR_penthouse,4,2718,252.5,marina,semi_furnished,True,1,Jumeirah Golf Estates,Red,92,17.28,yearly,6,48000,17,190
R009227,2025-04-13,La Mer,Jumeirah,25.22348,55.24507,villa,5BR_villa,5,5719,531.3,community,fully_furnished,False,3,ADCB,Red,68,4.15,short_term,2,372600,65,701
R009228,2021-03-29,Pearl Jumeira,Jumeirah,25.21121,55.24852,apartment,3BR,3,2153,200.0,sea,unfurnished,True,1,Sharaf DG,Red,167,3.03,yearly,12,95700,44,478
R009229,2025-05-08,Deira,Deira,25.26192,55.30275,apartment,2BR,2,1127,104.7,park,fully_furnished,False,1,BurJuman (G),Green,26,7.74,yearly,1,24000,21,229
R009230,2025-05-09,Dubailand,Dubailand,25.02872,55.30015,villa,3BR_villa,3,2701,250.9,community,unfurnished,True,2,Jebel Ali,Red,214,18.91,yearly,4,34100,12,136
R009231,2021-11-20,Jumeirah Village Circle,JVC,25.06308,55.23217,apartment,1BR,1,661,61.4,park,semi_furnished,True,1,MRT-1,Red,100,15.51,short_term,2,8400,12,136
R009232,2024-10-29,Jumeirah Islands,Emirates Living,25.06739,55.1538,villa,5BR_villa,5,6946,645.3,pool,fully_furnished,False,3,Jumeirah Golf Estates,Red,39,18.86,yearly,12,434200,62,673
R009233,2024-06-19,Jumeirah Islands,Emirates Living,25.04767,55.14513,villa,4BR_villa,4,3998,371.4,park,fully_furnished,True,4,Ibn Battuta,Red,56,21.11,yearly,2,277100,69,746
R009234,2024-06-16,Jumeirah 1,Jumeirah,25.22254,55.25617,apartment,studio,0,490,45.5,community,semi_furnished,True,1,World Trade Centre,Red,36,3.36,yearly,1,22500,46,495
R009235,2021-12-14,DIFC,DIFC,25.22032,55.29113,apartment,4BR_penthouse,4,1802,167.4,community,unfurnished,True,2,Emirates Towers,Red,11,3.07,short_term,4,64800,36,387
R009236,2021-09-04,Bur Dubai,Bur Dubai,25.24739,55.30766,apartment,1BR,1,633,58.8,community,fully_furnished,True,1,Max,Red,31,6.51,short_term,4,6900,10,117
R009237,2021-01-23,Dubai South,Dubai South,24.91241,55.17057,apartment,1BR,1,804,74.7,pool,fully_furnished,False,1,Energy,Red,138,33.35,yearly,6,5300,6,71
R009238,2025-04-13,Bulgari Resort,Jumeirah Bay,25.21203,55.24637,apartment,2BR,2,1034,96.0,community,fully_furnished,True,1,Noor Bank,Red,119,3.27,yearly,2,157600,152,1641
R009239,2022-10-22,City Walk,Al Wasl,25.22289,55.27335,apartment,1BR,1,811,75.3,community,fully_furnished,False,1,Burj Khalifa/Dubai Mall,Red,20,2.86,yearly,2,42200,52,560
R009240,2021-08-30,Al Qusais,Al Qusais,25.28103,55.35482,apartment,studio,0,362,33.7,community,fully_furnished,False,2,Stadium,Red,13,12.34,yearly,2,4900,13,145
R009241,2021-12-12,Town Square,Nshama,25.01142,55.27517,apartment,1BR,1,879,81.7,community,fully_furnished,True,2,Union,Red,353,20.66,yearly,2,8100,9,99
R009242,2025-11-12,Jumeirah Park,Emirates Living,25.05306,55.17557,villa,3BR_villa,3,3267,303.5,community,unfurnished,True,3,Emirates Towers,Red,259,18.86,yearly,4,127600,39,420
R009243,2026-02-02,Al Barsha,Al Barsha,25.11438,55.19773,villa,3BR_villa,3,3191,296.5,city,fully_furnished,True,2,First Abu Dhabi Bank,Red,54,12.01,short_term,6,101200,31,341
R009244,2025-02-19,Arabian Ranches,Arabian Ranches,25.05517,55.26579,villa,5BR_villa,5,5163,479.6,community,fully_furnished,True,4,First Abu Dhabi Bank,Red,124,15.82,yearly,4,238600,46,497
R009245,2024-03-13,Karama,Bur Dubai,25.23696,55.33041,apartment,studio,0,410,38.1,sea,fully_furnished,True,1,Oud Metha,Green,15,7.16,yearly,2,10100,24,265
R009246,2023-03-08,Jumeirah Islands,Emirates Living,25.05553,55.1448,villa,5BR_villa,5,4035,374.9,community,semi_furnished,True,4,Discovery Gardens,Red,25,20.45,yearly,4,223800,55,597
R009247,2022-09-02,The Greens,The Greens,25.09089,55.18509,apartment,2BR,2,1346,125.0,community,unfurnished,False,2,Dubai Internet City,Red,2,14.85,yearly,2,28700,21,230
R009248,2021-08-26,Town Square,Nshama,25.00695,55.25636,apartment,1BR,1,667,62.0,city,fully_furnished,False,1,Sharaf DG,Red,170,21.23,yearly,2,7600,11,123
R009249,2023-10-15,Al Warqa,Al Warqa,25.20724,55.38513,villa,4BR_villa,4,2835,263.4,city,unfurnished,False,4,Business Bay,Red,160,11.2,yearly,6,67700,23,257
R009250,2025-09-09,Liwan,Dubailand,25.04708,55.31559,apartment,studio,0,356,33.0,park,semi_furnished,True,1,Palm Deira,Green,265,17.2,yearly,2,6200,17,188
R009251,2023-06-22,Dubai Silicon Oasis,Dubai Silicon Oasis,25.11656,55.3791,apartment,3BR,3,1759,163.4,community,semi_furnished,True,1,World Trade Centre,Red,189,13.84,short_term,1,31300,17,192
R009252,2026-03-20,Dubai South,Dubai South,24.91232,55.16398,apartment,1BR,1,665,61.8,pool,semi_furnished,False,1,Energy,Red,139,33.57,yearly,4,11100,16,181
R009253,2026-03-04,DIFC,DIFC,25.21694,55.26812,apartment,3BR,3,1303,121.0,sea,unfurnished,False,1,Financial Centre,Red,5,2.28,yearly,4,111200,85,919
R009254,2022-04-01,International City,International City,25.17489,55.39696,apartment,1BR,1,647,60.1,park,fully_furnished,True,2,Dubai Airport Free Zone,Green,161,12.58,yearly,2,8100,12,135
R009255,2024-01-07,Al Qusais,Al Qusais,25.29285,55.35985,apartment,2BR,2,1245,115.6,golf_course,unfurnished,True,2,Al Qusais,Green,1,13.67,yearly,1,19400,15,168
R009256,2021-07-03,Dubai Harbour,Dubai Marina,25.09,55.15199,apartment,1BR,1,776,72.1,burj_khalifa,fully_furnished,False,2,Mall of the Emirates,Red,81,17.14,yearly,2,39600,51,549
R009257,2024-06-10,Jumeirah Park,Emirates Living,25.06128,55.1839,villa,5BR_villa,5,5186,481.8,community,semi_furnished,True,2,UAE Pavilion,Red,61,17.65,yearly,4,200400,38,416
R009258,2025-11-27,The Valley,Dubai-Al Ain Road,24.96,55.50668,villa,3BR_villa,3,1593,148.0,golf_course,fully_furnished,False,2,Palm Deira,Green,464,35.25,yearly,2,40000,25,270
R009259,2021-09-15,Madinat Jumeirah Living,Jumeirah,25.12856,55.20833,apartment,3BR,3,1735,161.2,community,unfurnished,False,1,BurJuman,Red,211,10.12,yearly,2,63400,36,393
R009260,2026-01-23,La Mer,Jumeirah,25.23281,55.26717,apartment,2BR,2,1223,113.6,park,unfurnished,True,1,Al Jadaf,Green,86,4.03,yearly,1,63100,51,555
R009261,2025-09-25,City Walk,Al Wasl,25.20507,55.24899,apartment,2BR,2,1376,127.9,city,fully_furnished,False,2,Emirates Towers,Red,32,2.7,short_term,6,68300,49,534
R009262,2022-09-17,Dubai Marina,Dubai Marina,25.08693,55.13533,apartment,1BR,1,614,57.0,golf_course,fully_furnished,False,2,MRT-1,Red,64,18.61,yearly,4,28500,46,499
R009263,2025-05-09,Dubai Harbour,Dubai Marina,25.08671,55.14563,apartment,2BR,2,959,89.1,pool,semi_furnished,True,1,Sharaf DG,Red,61,17.86,yearly,12,55800,58,626
R009264,2024-05-01,Jumeirah 3,Jumeirah,25.20547,55.22634,villa,3BR_villa,3,2373,220.5,park,fully_furnished,True,3,Max,Red,86,4.92,yearly,6,145100,61,658
R009265,2025-06-04,Palm Jumeirah,Palm Jumeirah,25.13007,55.12618,villa,5BR_villa,5,5852,543.7,pool,unfurnished,True,3,Jebel Ali,Red,146,16.68,yearly,2,322000,55,592
R009266,2025-04-04,DIFC,DIFC,25.21353,55.29384,apartment,2BR,2,1197,111.2,community,fully_furnished,False,2,Al Jafiliya,Red,33,2.67,yearly,6,96200,80,865
R009267,2024-02-25,Discovery Gardens,Discovery Gardens,25.03824,55.14487,apartment,2BR,2,1054,98.0,marina,unfurnished,False,2,Ibn Battuta,Red,36,21.97,yearly,2,25300,24,258
R009268,2024-10-09,Damac Hills 2,Damac Hills,24.95186,55.27792,villa,5BR_villa,5,3190,296.4,city,fully_furnished,False,4,Business Bay,Red,306,27.28,yearly,6,76300,23,257
R009269,2024-01-26,Tilal Al Ghaf,Tilal Al Ghaf,25.01994,55.25934,villa,3BR_villa,3,3574,332.0,city,fully_furnished,True,3,Energy,Red,214,19.77,yearly,4,120800,33,364
R009270,2021-08-14,The Greens,The Greens,25.10703,55.18649,apartment,3BR,3,1831,170.1,pool,fully_furnished,False,1,Dubai Internet City,Red,0,13.37,yearly,12,41300,22,243
R009271,2021-07-17,Town Square,Nshama,25.01704,55.26043,apartment,4BR_penthouse,4,3589,333.4,burj_khalifa,unfurnished,True,1,Ibn Battuta,Red,190,20.08,yearly,1,42800,11,128
R009272,2024-04-18,The Views,The Greens,25.1122,55.16333,apartment,studio,0,467,43.4,community,semi_furnished,True,1,Sharaf DG,Red,24,14.64,yearly,4,17200,36,397
R009273,2023-07-09,Dubai Studio City,Dubai Studio City,25.05331,55.21715,apartment,1BR,1,711,66.0,marina,unfurnished,False,1,UAE Pavilion,Red,120,17.01,yearly,12,12000,16,181
R009274,2024-02-08,Falcon City of Wonders,Dubailand,25.02872,55.31533,apartment,studio,0,483,44.9,pool,semi_furnished,True,2,Union (G),Green,309,19.18,yearly,1,10300,21,229
R009275,2024-01-04,Al Barsha,Al Barsha,25.11012,55.19581,apartment,2BR,2,1219,113.3,park,fully_furnished,False,2,Sharaf DG,Red,22,12.5,yearly,2,27600,22,244
R009276,2023-02-12,Arabian Ranches 3,Arabian Ranches,25.05051,55.26786,villa,6BR_villa,6,6048,561.9,community,semi_furnished,True,2,Al Ras,Green,283,16.32,yearly,2,278800,46,496
R009277,2022-07-11,Bur Dubai,Bur Dubai,25.24264,55.28881,apartment,studio,0,316,29.4,park,semi_furnished,False,2,Al Ghubaiba,Green,1,5.26,yearly,2,6000,18,203
R009278,2022-09-15,Maritime City,Maritime City,25.25816,55.26112,apartment,2BR,2,1624,150.9,community,unfurnished,False,1,Financial Centre,Red,82,6.91,yearly,6,40600,25,269
R009279,2024-06-26,Deira,Deira,25.25517,55.28905,apartment,studio,0,300,27.9,marina,fully_furnished,False,3,Union,Red,5,6.61,yearly,4,8800,29,317
R009280,2022-11-24,The Views,The Greens,25.11243,55.1915,apartment,3BR,3,1650,153.2,community,fully_furnished,True,1,Dubai Internet City,Red,5,12.59,short_term,4,60400,36,394
R009281,2025-08-14,Dubai Creek Harbour,Creek,25.18955,55.35062,apartment,1BR,1,703,65.3,park,unfurnished,False,2,Oud Metha,Green,74,7.72,yearly,12,22400,31,342
R009282,2024-05-02,The Views,The Greens,25.10728,55.18132,apartment,1BR,1,536,49.8,park,fully_furnished,True,1,Dubai Internet City,Red,8,13.7,short_term,2,18900,35,379
R009283,2021-12-31,The Lakes,Emirates Living,25.04281,55.18895,villa,3BR_villa,3,3406,316.4,community,fully_furnished,True,3,Mashreq Bank,Red,61,19.2,yearly,1,104400,30,330
R009284,2025-03-29,Al Reem,Arabian Ranches,25.0366,55.28828,villa,6BR_villa,6,8027,745.7,park,fully_furnished,True,4,Mall of the Emirates,Red,122,17.91,yearly,2,344600,42,462
R009285,2025-10-15,Town Square,Nshama,25.02509,55.29049,apartment,1BR,1,897,83.4,community,unfurnished,True,2,Dubai Investment Park,Red,127,19.21,yearly,2,11300,12,136
R009286,2023-04-15,Dubai Marina,Dubai Marina,25.08574,55.12451,apartment,1BR,1,665,61.8,burj_khalifa,unfurnished,False,2,Sharaf DG,Red,74,19.53,yearly,2,28500,42,461
R009287,2024-04-17,Expo City,Dubai South,24.96769,55.13807,apartment,2BR,2,1468,136.4,burj_khalifa,unfurnished,False,1,Expo 2020,Red,6,28.98,yearly,1,33800,23,248
R009288,2025-06-12,Dubai Sports City,Dubai Sports City,25.03883,55.21392,apartment,1BR,1,901,83.7,community,fully_furnished,True,2,Dubai Investment Park,Red,96,18.63,yearly,2,15900,17,190
R009289,2024-11-01,Al Reem,Arabian Ranches,25.04455,55.26684,villa,4BR_villa,4,3192,296.5,marina,fully_furnished,True,2,First Abu Dhabi Bank,Red,125,16.99,yearly,6,144800,45,488
R009290,2022-08-16,City Walk,Al Wasl,25.2143,55.2629,apartment,3BR,3,2165,201.1,pool,unfurnished,True,1,Palm Deira,Green,84,2.23,yearly,2,91600,42,455
R009291,2024-07-17,Bluewaters Island,Dubai Marina,25.08154,55.1199,apartment,1BR,1,622,57.8,burj_khalifa,unfurnished,True,1,Danube,Red,85,20.18,yearly,6,34200,55,592
R009292,2022-04-17,Deira,Deira,25.27034,55.3136,apartment,1BR,1,761,70.7,community,fully_furnished,False,1,Union (G),Green,3,9.04,yearly,1,11100,14,157
R009293,2023-08-19,Arabian Ranches 3,Arabian Ranches,25.05738,55.28212,villa,3BR_villa,3,2914,270.7,city,unfurnished,True,3,Al Furjan,Red,164,15.57,yearly,6,109800,37,406
R009294,2023-10-22,Jumeirah 2,Jumeirah,25.20222,55.2433,villa,3BR_villa,3,2839,263.8,city,fully_furnished,True,2,Baniyas Square (G),Green,97,3.18,short_term,4,173700,61,659
R009295,2026-03-28,Bluewaters Island,Dubai Marina,25.07808,55.13703,apartment,4BR_penthouse,4,1581,146.8,community,fully_furnished,True,1,Oud Metha,Green,308,19.15,yearly,1,82700,52,564
R009296,2025-08-22,The Meadows,Emirates Living,25.06466,55.16538,villa,5BR_villa,5,4423,410.9,community,fully_furnished,False,3,BurJuman,Red,309,18.38,yearly,12,194800,44,474
R009297,2024-02-06,Jumeirah Village Circle,JVC,25.04515,55.20749,apartment,3BR,3,2107,195.7,community,fully_furnished,False,1,MRT-1,Red,97,18.2,yearly,1,58200,27,297
R009298,2023-11-03,Jumeirah Park,Emirates Living,25.04634,55.16485,villa,4BR_villa,4,3510,326.1,park,unfurnished,True,2,Mashreq Bank,Red,60,20.08,yearly,1,146700,41,450
R009299,2023-07-10,Jumeirah Village Triangle,JVT,25.06489,55.19311,apartment,1BR,1,669,62.1,city,semi_furnished,True,1,Danube,Red,90,16.83,yearly,4,17600,26,283
R009300,2026-03-21,Bur Dubai,Bur Dubai,25.26627,55.2952,apartment,studio,0,472,43.9,community,fully_furnished,False,2,Al Ghubaiba,Green,5,7.96,yearly,2,11500,24,262
R009301,2023-09-29,The Springs,Emirates Living,25.04323,55.18389,villa,4BR_villa,4,3629,337.1,burj_khalifa,unfurnished,False,2,Jumeirah Golf Estates,Red,35,19.39,yearly,4,251500,69,746
R009302,2021-01-25,Al Reem,Arabian Ranches,25.04858,55.27342,villa,5BR_villa,5,6530,606.7,community,fully_furnished,False,3,Al Jadaf,Green,248,16.53,yearly,4,132000,20,218
R009303,2026-04-02,Jumeirah 1,Jumeirah,25.22793,55.25109,villa,4BR_villa,4,4968,461.6,burj_khalifa,unfurnished,True,3,World Trade Centre,Red,41,4.14,short_term,6,258300,52,560
R009304,2023-07-27,Dubai Islands,Deira Islands,25.29864,55.30659,apartment,2BR,2,1219,113.2,park,fully_furnished,False,1,Baniyas Square (G),Green,25,11.73,yearly,12,55300,45,488
R009305,2022-11-01,Dubai Creek Harbour,Creek,25.20379,55.33871,apartment,2BR,2,1010,93.8,sea,fully_furnished,True,1,Union (G),Green,108,6.51,yearly,1,51200,50,545
R009306,2022-06-11,Jumeirah Lake Towers,JLT,25.05211,55.14302,apartment,1BR,1,867,80.6,golf_course,fully_furnished,True,1,UAE Pavilion,Red,54,20.86,yearly,4,22000,25,274
R009307,2021-04-06,Dubai Silicon Oasis,Dubai Silicon Oasis,25.13265,55.39869,apartment,3BR,3,1972,183.2,city,fully_furnished,True,1,Emirates Towers,Red,182,14.42,yearly,6,26900,13,147
R009308,2023-06-10,Business Bay,Business Bay,25.19339,55.26818,apartment,2BR,2,830,77.1,golf_course,fully_furnished,True,1,Burj Khalifa/Dubai Mall,Red,19,0.76,yearly,1,33400,40,433
R009309,2022-02-18,DIFC,DIFC,25.22422,55.25295,apartment,3BR,3,1482,137.6,pool,unfurnished,False,1,Financial Centre,Red,7,3.7,yearly,1,74100,50,538
R009310,2025-02-24,Pearl Jumeira,Jumeirah,25.21303,55.27184,apartment,2BR,2,1047,97.2,community,semi_furnished,False,1,Al Jafiliya,Red,56,1.78,yearly,6,67800,64,697
R009311,2022-07-06,Tilal Al Ghaf,Tilal Al Ghaf,25.02037,55.26978,villa,3BR_villa,3,3228,299.9,city,semi_furnished,True,4,Al Furjan,Red,135,19.67,yearly,1,98600,30,329
R009312,2023-08-28,The Greens,The Greens,25.11023,55.15971,apartment,1BR,1,753,70.0,city,fully_furnished,True,1,Dubai Internet City,Red,5,15.06,yearly,1,23000,30,328
R009313,2021-03-31,Expo City,Dubai South,24.95936,55.15738,apartment,2BR,2,1320,122.6,city,fully_furnished,False,2,Expo 2020,Red,5,28.95,yearly,6,17200,13,140
R009314,2023-12-02,Dubai Creek Harbour,Creek,25.19259,55.34876,apartment,4BR_penthouse,4,2434,226.1,marina,fully_furnished,False,1,Abu Baker Al Siddique,Red,120,7.5,yearly,4,107600,44,476
R009315,2021-07-30,Dubai Creek Harbour,Creek,25.19383,55.35513,apartment,2BR,2,1091,101.3,city,fully_furnished,True,1,ADCB,Red,98,8.13,yearly,2,26200,24,259
R009316,2021-08-26,Dubai Hills Estate,Mohammed Bin Rashid,25.10968,55.22581,apartment,1BR,1,985,91.5,burj_khalifa,semi_furnished,True,1,First Abu Dhabi Bank,Red,35,10.89,yearly,12,27100,27,296
R009317,2023-05-16,Al Furjan,Al Furjan,25.02975,55.13335,apartment,1BR,1,746,69.3,city,fully_furnished,False,2,Al Furjan,Red,1,23.42,yearly,12,23300,31,337
R009318,2023-06-04,Dubai Festival City,Festival City,25.22769,55.33197,apartment,3BR,3,1816,168.7,marina,unfurnished,False,1,BurJuman (G),Green,73,6.71,yearly,2,57400,31,340
R009319,2022-09-29,Al Barsha,Al Barsha,25.11091,55.21513,apartment,3BR,3,1785,165.8,burj_khalifa,fully_furnished,True,1,Mall of the Emirates,Red,15,11.3,yearly,2,66300,37,400
R009320,2022-05-10,Falcon City of Wonders,Dubailand,25.03689,55.31455,villa,4BR_villa,4,4653,432.3,city,fully_furnished,True,3,Al Ghubaiba,Green,298,18.28,yearly,1,82200,17,190
R009321,2023-05-22,Jumeirah Islands,Emirates Living,25.07111,55.15548,villa,3BR_villa,3,2556,237.5,community,unfurnished,False,2,Dubai Investment Park,Red,88,18.44,yearly,1,107100,41,451
R009322,2024-09-18,Tilal Al Ghaf,Tilal Al Ghaf,25.0099,55.28595,villa,4BR_villa,4,4122,383.0,park,unfurnished,True,3,Noor Bank,Red,154,20.86,short_term,1,148300,36,387
R009323,2022-10-18,Jumeirah Village Triangle,JVT,25.05478,55.17757,apartment,3BR,3,2018,187.5,burj_khalifa,fully_furnished,True,2,MRT-1,Red,72,18.6,yearly,2,42100,20,225
R009324,2023-02-15,City Walk,Al Wasl,25.21257,55.2685,apartment,2BR,2,1051,97.6,community,unfurnished,False,1,Centrepoint,Red,177,1.81,yearly,2,45200,43,463
R009325,2021-01-26,Dubai Islands,Deira Islands,25.29065,55.31979,apartment,1BR,1,628,58.4,community,semi_furnished,True,1,Al Ras,Green,34,11.35,yearly,12,15000,23,257
R009326,2025-01-25,Dubai South,Dubai South,24.91761,55.16525,villa,3BR_villa,3,2380,221.1,pool,fully_furnished,False,2,Jumeirah Golf Estates,Red,160,32.98,yearly,6,42900,18,194
R009327,2024-03-29,Motor City,Motor City,25.0462,55.27812,apartment,4BR_penthouse,4,4266,396.4,burj_khalifa,semi_furnished,False,1,Palm Deira,Green,298,16.79,yearly,4,95600,22,241
